Date,Water Station P.17 [m³/s] ,Water Station N.67 [m³/s] ,Water Station C.13 [m³/s] ,Rainfall TCP004 (mm),Rainfall CPY010 (mm),Rainfall 48415 (mm),Rainfall LBI001 (mm),Min_Temp,Max_Temp,relative humidity (%),Water Station C.29A (Target),State
3/7/2022,144,114,70,0,0,0,2,25.4,33.3,83.13,95,Normal
4/7/2022,115,114,70,3.6,0,0.01,4.6,26,33.5,80.84,100,Normal
5/7/2022,103,114,70,19.2,2,13.4,7.6,26.8,33.7,82.58,101,Normal
6/7/2022,97,83,65,0,0,0,5,26.6,33.5,82.41,100,Normal
7/7/2022,146,91,65,0,0,0,3.6,27,31.5,82.07,97,Normal
8/7/2022,161,87,65,1.4,9.8,7.4,20.4,24.9,33.2,82.64,94,Normal
9/7/2022,166,88,65,0.4,0.4,2.2,5.2,25.5,32.6,87.90,90,Normal
10/7/2022,193,98,65,1.6,2.4,2,5,26.6,30.9,81.89,92,Normal
11/7/2022,210,125,65,0.2,0.2,1.4,3.2,25.7,31.8,84.33,95,Normal
12/7/2022,231,152,65,1.4,11.2,8.3,18.4,25.6,32.7,86.65,96,Normal
13/7/2022,204,181,65,0.2,0.6,0,7,24.7,29.2,86.49,98,Normal
14/7/2022,219,208,65,0,0,0,2.4,25.3,34,80.25,100,Normal
15/7/2022,258,236,86,19.6,1.6,0,3,26.2,34.7,80.36,102,Normal
16/7/2022,216,276,200,0,0.2,1.3,4.8,27,34.3,81.49,112,Normal
17/7/2022,199,307,134,0.6,3.6,0,3,26.5,33.9,82.33,122,Normal
18/7/2022,175,317,302,0,0,0,5.4,26.8,35.4,79.13,135,Normal
19/7/2022,152,372,373,1,2,15.2,11.4,27,36.4,77.54,142,Normal
20/7/2022,130,335,327,49.8,10,4.1,20,25.2,34.9,83.35,176,Normal
21/7/2022,109,292,224,14.2,7.6,10.6,20.2,24.9,29.5,91.48,195,Normal
22/7/2022,97,311,251,0.4,15.8,10.6,5.6,26.4,32.2,85.68,210,Normal
23/7/2022,150,361,400,12.8,4.4,0,7.4,26,30.9,86.88,236,Normal
24/7/2022,286,464,549,30,20.2,7.8,8.8,25,35.7,88.49,296,Normal
25/7/2022,252,600,747,0,0.4,4.6,5.4,25.3,36.5,83.05,346,Normal
26/7/2022,231,687,998,0,0,0,6.4,27.7,35.4,81.25,612,Normal
27/7/2022,180,736,1100,0,0,0,6.4,27.4,35.7,81.93,625,Normal
28/7/2022,146,726,1100,0,0.4,5.5,5.8,26.9,32.7,83.98,1045,Normal
29/7/2022,118,690,998,0,0,0,4.6,27.1,35.3,80.41,1122,Normal
30/7/2022,95,637,850,0,0,0.2,5,27.5,35.4,81.10,1100,Normal
31/7/2022,86,602,749,65.6,,17.4,16,25.1,34.2,84.06,1120,Normal
1/8/2022,84,537,649,0.4,2,8.2,12.6,25.4,31.7,90.02,1014,Normal
2/8/2022,97,473,499,2.8,7.4,0.8,14.8,24.4,31.2,88.08,987,Normal
3/8/2022,118,441,499,25.8,66.8,3.6,21.6,25.6,33.3,85.60,912,Normal
4/8/2022,190,466,499,1.4,0,9.6,5.6,25.7,33,84.34,845,Normal
5/8/2022,175,466,699,0,0,0,5.8,26.2,32.3,81.68,1007,Normal
6/8/2022,210,424,699,0,0.8,6.9,7.2,26.3,33,80.30,990,Normal
7/8/2022,196,391,800,3.4,2.2,1.6,6,26.5,30.9,82.94,1054,Normal
8/8/2022,219,402,800,29.8,21.6,40.9,31.2,24.1,29.1,88.53,1058,Normal
9/8/2022,286,464,749,0,0.2,5,6,24.7,31.4,87.50,1139,Normal
10/8/2022,356,571,886,0,0,0,6.8,26.6,32.8,80.17,1100,Normal
11/8/2022,395,723,948,1.2,0,0,9.6,26.5,32,79.93,1160,Normal
12/8/2022,294,806,1049,1,6.8,2.2,17.6,24.1,32,88.06,1047,Normal
13/8/2022,226,846,1149,0,0,0,6.6,24.7,33,84.81,1336,Normal
14/8/2022,208,861,1200,0,0,0,4.2,25.9,35.2,77.22,1211,Normal
15/8/2022,199,866,1200,88.2,46.2,49.3,43.2,23.8,35.2,82.42,1236,Normal
16/8/2022,201,879,1200,1.2,0.4,0.4,8.2,25.5,31.7,85.80,1434,Normal
17/8/2022,201,894,1207,0,0,0.3,8.6,24.7,32.5,81.30,1368,Normal
18/8/2022,194,902,1300,0,0,0,6.8,25.8,34,79.18,1405,Normal
19/8/2022,218,908,1400,8,22.8,4.7,41.8,26.6,34.6,80.80,1347,Normal
20/8/2022,281,915,1400,1.2,4.4,8.6,14.2,26.5,32.2,86.18,1425,Normal
21/8/2022,348,920,1500,0,0,0,6.2,26.4,33.3,80.06,1429,Normal
22/8/2022,346,922,1500,0,0,0,6.8,26.5,33.5,77.80,1487,Normal
23/8/2022,298,926,1500,0,0,0,8.6,26.3,36.1,75.25,1426,Normal
24/8/2022,278,974,1500,1.2,3.4,1,11.8,28.1,36.6,78.98,1461,Normal
25/8/2022,242,998,1464,38.4,25.4,47.5,51.2,23.7,32,84.87,1549,Normal
26/8/2022,167,1003,1500,17.8,,37.7,29.8,23.7,32,92.46,1482,Normal
27/8/2022,211,1001,1500,0,0,0,4,24.7,33.2,86.33,1400,Normal
28/8/2022,315,1009,1500,0,0,0,4.6,27.1,35,82.82,1461,Normal
29/8/2022,353,1021,1579,30,26,4.3,19.2,25,32.4,90.58,1412,Normal
30/8/2022,479,1040,1618,0.2,0,0,6.2,25.7,34.2,83.70,1600,Normal
31/8/2022,501,1093,1678,0,,0,3.6,25,35.6,85.77,1438,Normal
1/9/2022,426,1088,1760,0,0,0,5.2,,,,1508,Normal
2/9/2022,370,1073,1799,0,0,0,9.6,,,,,Normal
3/9/2022,254,1059,1769,8.8,0,0,8.4,,,,,Normal
4/9/2022,197,1020,1624,0.8,0.6,0.01,6.8,,,,,Normal
5/9/2022,146,985,1537,0,0.2,0.4,10.8,,,,1486,Normal
6/9/2022,141,964,1495,13,2.4,0.4,12.8,,,,,Normal
7/9/2022,131,941,1464,8.6,7.8,17.4,24.4,,,,,Normal
8/9/2022,167,931,1448,18.2,34.8,22.1,30,,,,1895,Normal
9/9/2022,257,942,1448,10.6,0.2,1.4,7.4,,,,2018,Normal
10/9/2022,323,958,1500,62.6,0.4,0,3.2,,,,1909,Normal
11/9/2022,426,981,1598,0,0.2,0,5.8,,,,1806,Normal
12/9/2022,432,1039,1698,0,0,0,8,,,,,Normal
13/9/2022,503,1073,1799,0,0,0,8.8,,,,2374,Normal
14/9/2022,590,1100,1848,0,0,0,10.2,,,,2460,Normal
15/9/2022,579,1120,1898,0,0,5.4,6.8,,,,2638,Flood Risk
16/9/2022,566,1128,1948,0,0,0.01,6.2,,,,2501,Flood Risk
17/9/2022,576,1126,1948,0,0,5.8,5.8,,,,2372,Normal
18/9/2022,566,1124,1948,2.8,1.6,42.3,20,,,,2410,Normal
19/9/2022,593,1118,1989,0.4,0.4,0.8,5.8,,,,2570,Flood Risk
20/9/2022,640,1113,1989,0.4,0,3.1,9,,,,2336,Normal
21/9/2022,741,1115,1989,3,0,2,7.8,,,,2299,Normal
22/9/2022,675,1111,1989,7.6,38.6,11.2,30.8,,,,2455,Normal
23/9/2022,592,1099,1989,8.2,4.4,1.5,10.6,,,,2283,Normal
24/9/2022,532,1082,1989,61.8,74.6,35.2,68.4,,,,2427,Normal
25/9/2022,559,1088,1989,11,37,19.9,21.2,,,,2292,Normal
26/9/2022,545,1118,1989,17,40.4,24.9,27,,,,2154,Normal
27/9/2022,738,1151,1989,37.4,2.4,0,7.8,,,,2296,Normal
28/9/2022,1116,1192,2100,39.2,37.2,31.8,47,,,,2433,Normal
29/9/2022,1228,1233,2300,11.2,12.6,23.5,30.6,,,,2651,Flood Risk
30/9/2022,1074,1258,2500,0,,8.4,0.8,,,,2929,Flood Risk
1/10/2022,1045,1272,2586,4.2,28,3,25.8,26.4,32.7,82.32,3017,Flood Risk
2/10/2022,1219,1281,2586,0,0,0,3.6,25.6,34.5,85.10,3106,Flood Risk
3/10/2022,1265,1297,2643,32.6,39.6,8.4,40.6,25,31,88.63,3156,Flood Risk
4/10/2022,1316,1315,2681,1.6,0,0,7.4,25.5,33.2,83.14,3218,Flood Risk
5/10/2022,1740,1334,2697,0,0.4,2.2,8.8,26.5,33.3,84.82,3103,Flood Risk
6/10/2022,-,1349,2765,27.4,0.6,0,9.2,26.3,34,82.22,3003,Flood Risk
7/10/2022,1628,1359,2877,6,18.8,4.4,7,26.2,34.4,87.18,3037,Flood Risk
8/10/2022,1439,1365,2978,0.4,0,0.4,3.8,25.9,34.2,82.43,3091,Flood Risk
9/10/2022,1297,1367,3048,22.2,20.4,5.8,19.2,26.1,33,88.28,2982,Flood Risk
10/10/2022,1112,1369,3113,14.6,19.6,9.6,27.2,24.7,32,87.41,3197,Flood Risk
11/10/2022,957,1367,3164,0,0,0,8,25,32.6,75.99,3090,Flood Risk
12/10/2022,953,1365,3154,0,0,0,5,25.9,36.5,71.67,3109,Flood Risk
13/10/2022,948,1361,3169,0,0,0,4.4,26.1,35.1,69.91,3100,Flood Risk
14/10/2022,792,1359,3154,0,0,0,4.4,26.6,36,66.66,2948,Flood Risk
15/10/2022,703,1353,3108,0.2,0.2,0.4,9.6,22,28.4,71.93,2983,Flood Risk
16/10/2022,637,1347,3058,0.6,0.4,0,5.8,22.1,26.2,83.06,2748,Flood Risk
17/10/2022,596,1342,3038,0,0,0,5.8,24.4,32.7,73.30,2913,Flood Risk
18/10/2022,539,1330,2983,0,0,0,4.8,24.7,34.6,65.44,3081,Flood Risk
19/10/2022,458,1315,2947,0,0,0,6.6,24.8,34.2,64.65,2938,Flood Risk
20/10/2022,384,1305,2833,0,0,0,6,24.2,34.1,69.40,2878,Flood Risk
21/10/2022,331,1285,2790,0,0,0,11,25.6,32.2,74.95,2915,Flood Risk
22/10/2022,288,1262,2714,0,0,0,12.6,25.9,35,74.31,3014,Flood Risk
23/10/2022,252,1240,2602,0,0,0,5,26.1,36.6,72.21,2960,Flood Risk
24/10/2022,237,1216,2522,0,0,0,6.2,26.8,36.5,69.77,2964,Flood Risk
25/10/2022,226,1185,2439,0,0,0,7.8,26.9,35.8,70.71,2939,Flood Risk
26/10/2022,198,1158,2293,3.4,2,0,9.4,28.3,34.3,73.31,2824,Flood Risk
27/10/2022,179,1131,2228,0.8,0.8,0,10,26.7,33,80.03,2699,Flood Risk
28/10/2022,166,1104,2139,0,0,0,8.4,27.3,34.8,73.41,2709,Flood Risk
29/10/2022,164,1072,2051,0,0,0,8.4,25.7,34.2,66.74,2460,Normal
30/10/2022,161,1034,1996,0,0,0,7.2,25.6,35.7,68.45,2389,Normal
31/10/2022,146,1000,1868,0,0,0,0,25.7,34.8,69.95,2374,Normal
1/11/2022,151,967,1808,0,0,0,11.2,25,35.4,68.43,2285,Normal
2/11/2022,128,932,1672,0,0,0,10.4,23.6,36.1,68.70,2290,Normal
3/11/2022,121,888,1567,0,0,0,9,23.7,34.5,70.56,2348,Normal
4/11/2022,116,847,1484,0,0,0,10.8,24.3,34.9,60.38,2227,Normal
5/11/2022,105,811,1399,0,0,0,10.4,24.2,34.4,66.51,2123,Normal
6/11/2022,98,771,1297,0,0,0,7.2,25.5,34.5,73.16,2074,Normal
7/11/2022,94,747,1195,0,0,0,10.8,26.8,36.5,70.20,2076,Normal
8/11/2022,99,721,1128,0,0,0,9.8,24.3,36.2,66.76,2098,Normal
9/11/2022,101,689,1007,0,0,0,12.8,24.7,34.9,66.92,1970,Normal
10/11/2022,90,665,970,0,0,0,11.8,24.9,36.9,68.69,1912,Normal
11/11/2022,94,681,902,0,0,0,12.4,25.6,36.3,69.60,2044,Normal
12/11/2022,96,641,857,0,0,0,10,26.6,37.6,71.12,1966,Normal
13/11/2022,83,611,792,0,0.4,0,7.6,27.4,35.5,71.70,1978,Normal
14/11/2022,96,590,752,0,1.2,4.8,14.4,25.6,35,82.29,1881,Normal
15/11/2022,94,560,690,0,0,8.3,11.2,25.4,34.9,80.50,1863,Normal
16/11/2022,110,513,675,0,0,0.9,9.2,26.4,37.1,81.30,1815,Normal
17/11/2022,110,471,650,0,1.4,10.3,9.6,26.6,34.7,81.35,1755,Normal
18/11/2022,117,442,545,0.4,0,1.8,11.2,25.8,34.4,81.33,1740,Normal
19/11/2022,126,421,515,0,0,0,0,27,36.2,78.04,1735,Normal
20/11/2022,128,410,441,0,0,0,8.8,27,33.2,76.31,1635,Normal
21/11/2022,153,401,374,0,0,0,14,27.5,34.1,77.27,1563,Normal
22/11/2022,182,391,327,0,0,0,9.8,27.7,38.8,73.19,1500,Normal
23/11/2022,190,376,293,4.6,4.6,1,28.4,26.4,35.7,78.09,1494,Normal
24/11/2022,203,374,267,34.2,10.8,23.1,18,26.3,31.1,87.13,1472,Normal
25/11/2022,221,369,316,0.4,0.2,0.4,11.6,25.9,32.8,84.81,1393,Normal
26/11/2022,322,360,411,0,1.8,4.6,10.4,26.1,32.7,87.20,1412,Normal
27/11/2022,384,344,508,0,0,0,8,25.6,34.3,84.94,1488,Normal
28/11/2022,422,341,498,0,0,20.7,15.2,26.2,35,80.02,1493,Normal
29/11/2022,400,335,502,0,0,0,10,26.6,36.8,82.72,1520,Normal
30/11/2022,179,310,448,0,0,0,8.6,25.9,37.1,81.23,1654,Normal
1/12/2022,188,307,385,0.2,7.8,0.01,11.2,25.1,34,86.50,,Normal
2/12/2022,203,318,445,0,0,0,8,26.8,34.3,78.93,,Normal
3/12/2022,224,310,511,0,0,0,8.6,25.3,34.5,71.90,975,Normal
4/12/2022,217,301,502,0,0,0,7.2,26,34.7,74.43,905,Normal
5/12/2022,197,297,475,0,0,0,7.4,27.1,33.4,75.32,966,Normal
6/12/2022,189,278,367,0,0,0,9.2,26,33.6,68.91,771,Normal
7/12/2022,185,257,316,0,0,0,11.6,25.7,35.9,69.48,535,Normal
8/12/2022,179,259,217,0,0,0,8.6,25.4,36.6,71.12,785,Normal
9/12/2022,169,247,185,0,0,0,10.6,25.8,34.6,74.28,801,Normal
10/12/2022,157,239,153,0,0,0,9.4,25.4,36.6,74.20,691,Normal
11/12/2022,146,233,122,0,0,0,8.2,25.1,35.8,72.39,734,Normal
12/12/2022,140,241,113,0,0,0,10.2,24.6,34.2,72.29,568,Normal
13/12/2022,138,245,94,0,0,0,9,22.7,31.9,65.91,421,Normal
14/12/2022,145,247,82,0,0,0,12.2,21,30.3,63.30,431,Normal
15/12/2022,159,248,70,0,0,0,6.2,21.2,32.7,66.49,349,Normal
16/12/2022,153,269,70,0,0,0,12,22,34.4,69.02,293,Normal
17/12/2022,99,298,70,0,0,0,11.2,23.4,31.9,71.87,503,Normal
18/12/2022,98,302,70,0,0,0,5.4,19.8,28.6,58.61,233,Normal
19/12/2022,93,309,73,0,0,0,7,19.1,28.9,60.10,199,Normal
20/12/2022,96,313,70,0,0,0,9.2,19.4,32.3,65.16,349,Normal
21/12/2022,92,297,70,0,0,0,7,21.1,33.8,67.75,327,Normal
22/12/2022,95,271,70,0,0,0,12.2,22.2,34.2,71.27,360,Normal
23/12/2022,93,277,70,0,0,0,12.8,22,34.4,70.86,336,Normal
24/12/2022,91,278,70,0,0,0,14.6,22,32.9,67.05,363,Normal
25/12/2022,90,271,70,0,0,0,14,20.8,32.5,68.71,305,Normal
26/12/2022,89,259,70,0,0,0,14.8,20.9,32,68.45,350,Normal
27/12/2022,102,238,70,0,0,0,15.4,21.3,33.2,70.34,342,Normal
28/12/2022,105,204,70,0,0,0,11.4,21.5,32.9,72.16,389,Normal
29/12/2022,111,197,70,0,0,0,9.2,21.6,34.1,70.05,444,Normal
30/12/2022,114,197,70,0,0,0,3.2,22.5,34.2,66.96,378,Normal
31/12/2022,119,197,70,0,0,0,0,21.5,31.7,67.53,320,Normal
1/1/2023,121,196,70,0,0,0,1.8,20.1,32.5,65.80,275,Normal
2/1/2023,125,196,70,0,0,0,1.8,21.4,30.9,66.27,288,Normal
3/1/2023,119,197,70,0,0,0,4.2,23.5,32.9,65.80,184,Normal
4/1/2023,125,197,70,0,0,0,10,24.9,34.2,65.20,238,Normal
5/1/2023,127,197,70,0,0,0,9.8,22.8,34.1,68.15,383,Normal
6/1/2023,297,134,70,0,0,0,11.4,23.8,32,64.78,,Normal
7/1/2023,303,132,70,0,0,0,8.6,22.8,30.8,58.67,164,Normal
8/1/2023,300,131,70,0,0,0,10.2,24.5,31,64.28,296,Normal
9/1/2023,316,133,70,0,0,0,13,24.4,33.3,66.52,241,Normal
10/1/2023,328,134,70,0.8,0,1,12,25.8,33.1,73.38,308,Normal
11/1/2023,290,130,70,0,0,0,15.4,24.5,29.4,82.35,221,Normal
12/1/2023,347,128,70,0,0,0,10.8,24,34.3,79.64,218,Normal
13/1/2023,259,138,70,0,0,0,11.6,24.7,35.1,80.20,280,Normal
14/1/2023,300,141,70,0,0,0,7.2,24.1,34.8,79.84,299,Normal
15/1/2023,293,136,70,0,0,0,7.6,23.7,36.1,78.80,277,Normal
16/1/2023,290,133,70,0,0.2,0,7.6,23.1,34.8,79.97,300,Normal
17/1/2023,328,128,70,0,0,0,8.6,23.7,33.3,74.71,207,Normal
18/1/2023,272,123,70,0,0,0,12.2,22.8,34.1,65.65,140,Normal
19/1/2023,287,125,70,0,0,0,7,22.8,33.5,63.57,271,Normal
20/1/2023,278,133,70,0,0,0,8.2,21.7,34.5,64.31,337,Normal
21/1/2023,297,131,70,0,0,0,9.2,22.7,34.8,61.67,297,Normal
22/1/2023,290,129,70,0,0,0,10.6,21.2,36.8,63.61,340,Normal
23/1/2023,284,129,70,0,0,0,13.4,22,37.1,67.01,314,Normal
24/1/2023,312,128,70,0,0,0,13.6,22.1,33.9,64.13,287,Normal
25/1/2023,284,120,70,0,0,0,10.2,20.5,31.9,57.16,221,Normal
26/1/2023,297,119,70,0,0,0,10.6,19.8,34.6,64.18,207,Normal
27/1/2023,306,117,70,0,0,0,11.4,21.4,34.2,64.39,417,Normal
28/1/2023,,,,0,0,0,9.6,20.3,30.4,60.94,,Normal
29/1/2023,322,116,70,0,0,0,8,19.2,28.6,58.48,47,Normal
30/1/2023,300,122,70,0,0,0,8.4,18.8,29.9,55.56,210,Normal
31/1/2023,338,122,70,0,0,0,0,19.2,33.1,55.90,232,Normal
1/2/2023,303,120,70,0,0,0,12.4,21,34.1,69.70,215,Normal
2/2/2023,306,118,70,0,0,0,11,22.2,36.6,69.15,233,Normal
3/2/2023,331,117,70,0,0,0,11.4,26.4,34.8,73.54,155,Normal
4/2/2023,331,115,70,0,0,0,24,25.6,34,79.93,174,Normal
5/2/2023,290,118,70,0,0,0,10,25.2,34.1,82.60,188,Normal
6/2/2023,316,122,70,0,0,0,10.4,25.1,34.9,79.44,203,Normal
7/2/2023,341,128,70,0,0,0,12.8,25.5,33.2,79.63,174,Normal
8/2/2023,278,129,70,0,0,0,13.4,25.1,35.3,77.62,146,Normal
9/2/2023,312,122,70,0,0,0,16.4,25.7,32.9,81.10,159,Normal
10/2/2023,312,122,70,0,0,0,17.4,25.5,33.3,79.38,145,Normal
11/2/2023,290,125,70,0,0,0,10.6,25.5,34.5,77.73,205,Normal
12/2/2023,293,128,70,0,0,0,10.2,25.4,34.8,79.83,180,Normal
13/2/2023,309,127,70,0,0,0,16.6,25.4,34.4,80.49,182,Normal
14/2/2023,331,127,70,0,0,0,13.8,25.4,37,78.05,188,Normal
15/2/2023,328,125,70,0.6,4,40.5,24.6,23.7,30.1,86.55,140,Normal
16/2/2023,303,121,70,0,0,0,14,24.9,32.5,75.95,243,Normal
17/2/2023,303,118,70,0,0,0,16.6,25,29,71.94,275,Normal
18/2/2023,322,115,70,0,0,0,12,23.5,34.5,67.40,303,Normal
19/2/2023,300,122,70,0,0,0,7.4,24.2,35.2,70.03,348,Normal
20/2/2023,284,133,70,0,0,0,15.4,25.1,35.5,65.35,267,Normal
21/2/2023,290,122,70,0,0,0,14.4,23.7,35.5,67.88,293,Normal
22/2/2023,281,99,70,0,0,0,16,24,34.1,68.73,218,Normal
23/2/2023,278,94,70,0,0,0,15.2,23.7,35.9,68.95,232,Normal
24/2/2023,309,106,70,0,0,0,13.6,24,38.7,69.71,254,Normal
25/2/2023,284,123,70,0,0,0,10.8,24.3,33.7,59.06,51,Normal
26/2/2023,319,136,70,0,0,0,7.6,21.4,32.2,59.72,43,Normal
27/2/2023,290,139,70,0,0,0,10.8,20.6,33.2,60.86,107,Normal
28/2/2023,334,136,70,0,0,0,0,21.4,35.7,62.00,177,Normal
1/3/2023,297,138,70,0,0,0,12.4,22.9,36.6,62.47,208,Normal
2/3/2023,297,135,70,0,0,0,13.8,24.2,37.4,59.93,174,Normal
3/3/2023,322,125,70,0,0,0,13.4,24.6,33.5,63.07,214,Normal
4/3/2023,256,132,70,0,0,0,9.2,24.3,34.8,61.98,219,Normal
5/3/2023,297,138,70,0,0,0,8,23.8,35.1,63.26,303,Normal
6/3/2023,265,142,70,0,0,0,13.2,24.4,33.6,67.10,257,Normal
7/3/2023,290,145,70,0,0,0,12.6,23.5,35.9,71.56,223,Normal
8/3/2023,275,150,70,0,0,0,12.4,24.2,37,73.68,185,Normal
9/3/2023,275,148,70,0,0,0,16.2,24.9,35.6,76.82,118,Normal
10/3/2023,290,144,70,0,0,0,13,25.7,35.1,78.84,212,Normal
11/3/2023,287,145,70,0,0,0,9.6,26,34.1,81.52,174,Normal
12/3/2023,284,145,70,0,0,0,7.6,26.6,35.6,81.05,118,Normal
13/3/2023,306,137,70,0,0,0,12.2,26.7,32.8,71.26,115,Normal
14/3/2023,284,136,70,0,0,0,9.2,24.4,35,69.99,109,Normal
15/3/2023,269,142,70,0,0,0,8.4,24.8,35.8,74.28,104,Normal
16/3/2023,269,140,80,0,0,0,8.4,25.8,34.9,79.69,110,Normal
17/3/2023,290,133,80,0,0,0,11,26.1,34.7,79.74,113,Normal
18/3/2023,253,130,80,0,0,0,11.4,26.2,35.4,79.40,135,Normal
19/3/2023,247,122,80,0,0,0,0,26.3,35.3,80.39,126,Normal
20/3/2023,259,118,80,0,0,0,12,26.1,36.9,78.16,119,Normal
21/3/2023,290,110,80,0,0,0,7,26.5,36,78.52,80,Normal
22/3/2023,253,108,80,0,0,0,8.8,26.7,37.5,77.48,95,Normal
23/3/2023,253,109,80,0,0,0,0,26.5,36.8,77.02,105,Normal
24/3/2023,262,111,80,0,0,0,13,27,36.7,76.03,98,Normal
25/3/2023,250,109,70,0,0,0,9,26.8,37,78.79,93,Normal
26/3/2023,250,109,70,0,0,0,6.2,27.1,37.8,75.80,91,Normal
27/3/2023,250,106,70,0,0,0,0,26.7,36.8,77.48,98,Normal
28/3/2023,275,104,70,0,0,0,10.8,26.9,35.5,77.06,95,Normal
29/3/2023,225,110,70,0,0,0,11.2,26.9,36.8,73.56,97,Normal
30/3/2023,247,110,70,0,0,0,9.2,26.3,36.9,76.26,113,Normal
31/3/2023,205,109,70,0,0,0,0,27,36.6,75.33,118,Normal
1/4/2023,219,109,70,0,0,0,12.2,27.1,35.8,75.89,122,Normal
2/4/2023,241,108,70,0,0,0,9.2,27.5,35.8,75.91,126,Normal
3/4/2023,265,105,70,0,0,0,11.6,26.9,37.6,70.61,130,Normal
4/4/2023,222,111,70,0,0,0,9.2,27.2,38.3,68.03,110,Normal
5/4/2023,213,117,70,0,0,0,10.6,26.9,37.8,66.70,134,Normal
6/4/2023,228,124,70,0,0,0,11.2,27.1,38.8,71.71,139,Normal
7/4/2023,247,125,70,0,0,0,13.2,28.2,35.1,78.76,148,Normal
8/4/2023,272,120,70,0,0,0,13,27.3,37.9,72.41,100,Normal
9/4/2023,244,120,70,0,0,0,7.4,27.8,37.5,73.44,98,Normal
10/4/2023,253,128,70,0,0,0,9.8,27.8,38.5,75.90,102,Normal
11/4/2023,272,136,70,0,0,0,13,28,37.8,73.78,110,Normal
12/4/2023,247,141,70,0,0,0,6.8,28.2,37.1,78.23,80,Normal
13/4/2023,241,140,70,0,0,0,3.4,28.3,37.9,71.88,84,Normal
14/4/2023,,,,0,0,0,3,28.5,36.9,73.95,,Normal
15/4/2023,253,132,70,0,0,0,3.8,27.7,37.7,75.69,121,Normal
16/4/2023,234,133,70,0,0,0,4.8,28.8,34.1,79.42,108,Normal
17/4/2023,253,131,70,0,0,0,5.6,27.5,36.7,75.91,93,Normal
18/4/2023,247,132,70,0,0,0,11.6,27.9,37.4,76.06,189,Normal
19/4/2023,216,136,70,0,0,0,9.6,27.9,37.6,73.68,89,Normal
20/4/2023,234,133,70,0,0,0,10,28.9,38,68.01,108,Normal
21/4/2023,247,131,70,0,0,0,9.6,28.8,38.5,68.40,99,Normal
22/4/2023,265,127,70,0,0,0,6.6,28.2,38.3,70.31,116,Normal
23/4/2023,262,127,70,0,0,0,9.2,28.4,37.5,72.05,81,Normal
24/4/2023,253,130,70,0,0,0,0,28.1,39.7,70.33,83,Normal
25/4/2023,250,130,70,0,9.6,1.2,9.2,28.2,40.4,69.21,88,Normal
26/4/2023,256,130,70,0,0,11.3,12.2,24.9,33.8,81.54,91,Normal
27/4/2023,284,135,70,0,0,0,15.2,26.7,37,76.20,73,Normal
28/4/2023,262,141,70,0,0,0,8.8,26.8,37.9,72.86,95,Normal
29/4/2023,281,144,70,0,3,0.1,14.4,25.2,37.8,78.38,83,Normal
30/4/2023,,,,0,0,0,0,26.5,32.6,81.83,,Normal
1/5/2023,,,,0,0,0,6.8,26.6,37.3,74.28,,Normal
2/5/2023,278,148,80,0,26,0,13,27.6,37.4,81.67,128,Normal
3/5/2023,293,153,80,0,0,0,13.4,27.9,38.6,76.01,120,Normal
4/5/2023,278,152,80,0,0,0,8.6,28.4,37.1,74.10,114,Normal
5/5/2023,312,145,80,0,0,0,10.4,28.6,38.4,73.33,108,Normal
6/5/2023,284,145,80,0,0,0,5.8,29.6,39.1,68.28,105,Normal
7/5/2023,244,149,70,0,0,0,6.6,30.3,38.9,66.53,102,Normal
8/5/2023,269,146,70,3.2,19.6,0,21.4,25.2,37.9,79.60,100,Normal
9/5/2023,287,140,70,0,0,1.4,12.4,27.3,35.6,78.07,98,Normal
10/5/2023,259,136,70,0,0,9.5,10.8,25.9,33.6,79.56,101,Normal
11/5/2023,284,137,70,7.4,0,0,5,26,34.5,82.70,104,Normal
12/5/2023,253,136,70,1.4,0,0,5.4,26.8,35.5,79.55,105,Normal
13/5/2023,259,141,70,0,0,19.2,1.8,26.8,36.4,76.80,107,Normal
14/5/2023,272,149,70,0.8,0,0.1,5,26.3,36.2,74.71,106,Normal
15/5/2023,275,155,70,0,9.8,1.5,4.8,27.4,36,78.21,104,Normal
16/5/2023,309,162,70,0,0,0,7.4,27.2,35.9,72.80,100,Normal
17/5/2023,284,177,70,0,0,0,4,28,37.2,70.67,97,Normal
18/5/2023,253,173,70,0,0,0,4.8,28.1,38.9,68.80,95,Normal
19/5/2023,231,159,70,0,0,0,5.8,27.7,37.5,68.28,98,Normal
20/5/2023,247,143,70,0,0,0,7.4,27.6,38,66.95,96,Normal
21/5/2023,213,131,70,0,0,0,7.6,28.5,38,69.49,101,Normal
22/5/2023,208,127,70,0,0,0,0,28.7,37.1,72.65,104,Normal
23/5/2023,225,122,70,4,23.2,29.6,15.8,25.8,36.6,78.92,106,Normal
24/5/2023,234,113,70,2.8,0.8,0,9.6,25.6,36.7,82.63,105,Normal
25/5/2023,250,104,70,1,0,0,9.4,27.2,36.4,77.27,102,Normal
26/5/2023,238,102,70,0,0,0,9.8,27.9,37.8,71.65,104,Normal
27/5/2023,247,97,70,0,0,3.2,11.2,28.2,39.8,68.26,106,Normal
28/5/2023,238,96,70,0,0.2,0,12.8,25.6,36.6,71.46,108,Normal
29/5/2023,,,,0.6,0.2,0.2,15,27.2,36.3,74.52,,Normal
30/5/2023,287,97,70,1,0,0,16,27,35.5,72.58,102,Normal
